id,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
792,BDCQ.SEA1FT,2017.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
793,BDCQ.SEA1FT,2018.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
794,BDCQ.SEA1FT,2018.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
795,BDCQ.SEA1FT,2018.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
796,BDCQ.SEA1FT,2018.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
797,BDCQ.SEA1FT,2019.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
798,BDCQ.SEA1FT,2019.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
799,BDCQ.SEA1FT,2019.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
800,BDCQ.SEA1FT,2019.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
801,BDCQ.SEA1FT,2020.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
802,BDCQ.SEA1FT,2020.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
803,BDCQ.SEA1FT,2020.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
804,BDCQ.SEA1FT,2020.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
805,BDCQ.SEA1FT,2021.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
806,BDCQ.SEA1FT,2021.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
807,BDCQ.SEA1FT,2021.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
808,BDCQ.SEA1FT,2021.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
809,BDCQ.SEA1FT,2022.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
810,BDCQ.SEA1FT,2022.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Trend,,
811,BDCQ.SEA1GA,2011.06,173404,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
812,BDCQ.SEA1GA,2011.09,174660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
813,BDCQ.SEA1GA,2011.12,179502,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
814,BDCQ.SEA1GA,2012.03,179680,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
815,BDCQ.SEA1GA,2012.06,177608,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
816,BDCQ.SEA1GA,2012.09,176170,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
817,BDCQ.SEA1GA,2012.12,181541,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
818,BDCQ.SEA1GA,2013.03,180982,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
819,BDCQ.SEA1GA,2013.06,178814,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
820,BDCQ.SEA1GA,2013.09,175946,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
821,BDCQ.SEA1GA,2013.12,183650,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
822,BDCQ.SEA1GA,2014.03,182034,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
823,BDCQ.SEA1GA,2014.06,179779,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
824,BDCQ.SEA1GA,2014.09,179050,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
825,BDCQ.SEA1GA,2014.12,185361,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
826,BDCQ.SEA1GA,2015.03,186086,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
827,BDCQ.SEA1GA,2015.06,183864,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
828,BDCQ.SEA1GA,2015.09,183327,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
829,BDCQ.SEA1GA,2015.12,189862,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
830,BDCQ.SEA1GA,2016.03,191045,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
831,BDCQ.SEA1GA,2016.06,189350,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
832,BDCQ.SEA1GA,2016.09,189032,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
833,BDCQ.SEA1GA,2016.12,196202,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
834,BDCQ.SEA1GA,2017.03,196952,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
835,BDCQ.SEA1GA,2017.06,194595,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
836,BDCQ.SEA1GA,2017.09,193926,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
837,BDCQ.SEA1GA,2017.12,200403,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
838,BDCQ.SEA1GA,2018.03,198648,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
839,BDCQ.SEA1GA,2018.06,196372,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
840,BDCQ.SEA1GA,2018.09,194468,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
841,BDCQ.SEA1GA,2018.12,202633,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
842,BDCQ.SEA1GA,2019.03,199795,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
843,BDCQ.SEA1GA,2019.06,197763,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
844,BDCQ.SEA1GA,2019.09,197753,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
845,BDCQ.SEA1GA,2019.12,206752,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
846,BDCQ.SEA1GA,2020.03,203022,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
847,BDCQ.SEA1GA,2020.06,200669,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
848,BDCQ.SEA1GA,2020.09,197373,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
849,BDCQ.SEA1GA,2020.12,202286,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
850,BDCQ.SEA1GA,2021.03,199567,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
851,BDCQ.SEA1GA,2021.06,197974,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
852,BDCQ.SEA1GA,2021.09,199788,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
853,BDCQ.SEA1GA,2021.12,210670,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
854,BDCQ.SEA1GA,2022.03,205297,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
855,BDCQ.SEA1GA,2022.06,203395,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Actual,,
856,BDCQ.SEA1GS,2011.06,174642,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
857,BDCQ.SEA1GS,2011.09,177227,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
858,BDCQ.SEA1GS,2011.12,177320,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
859,BDCQ.SEA1GS,2012.03,178068,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
860,BDCQ.SEA1GS,2012.06,178778,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
861,BDCQ.SEA1GS,2012.09,178895,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
862,BDCQ.SEA1GS,2012.12,179254,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
863,BDCQ.SEA1GS,2013.03,179357,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
864,BDCQ.SEA1GS,2013.06,179938,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
865,BDCQ.SEA1GS,2013.09,178805,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
866,BDCQ.SEA1GS,2013.12,181262,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
867,BDCQ.SEA1GS,2014.03,180360,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
868,BDCQ.SEA1GS,2014.06,180937,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
869,BDCQ.SEA1GS,2014.09,182005,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
870,BDCQ.SEA1GS,2014.12,182935,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
871,BDCQ.SEA1GS,2015.03,184287,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
872,BDCQ.SEA1GS,2015.06,185178,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
873,BDCQ.SEA1GS,2015.09,186304,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
874,BDCQ.SEA1GS,2015.12,187327,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
875,BDCQ.SEA1GS,2016.03,189207,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
876,BDCQ.SEA1GS,2016.06,190801,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
877,BDCQ.SEA1GS,2016.09,192117,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
878,BDCQ.SEA1GS,2016.12,193324,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
879,BDCQ.SEA1GS,2017.03,195235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
880,BDCQ.SEA1GS,2017.06,196204,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
881,BDCQ.SEA1GS,2017.09,197141,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
882,BDCQ.SEA1GS,2017.12,196951,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
883,BDCQ.SEA1GS,2018.03,197312,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
884,BDCQ.SEA1GS,2018.06,198110,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
885,BDCQ.SEA1GS,2018.09,197755,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
886,BDCQ.SEA1GS,2018.12,198473,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
887,BDCQ.SEA1GS,2019.03,198928,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
888,BDCQ.SEA1GS,2019.06,199767,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
889,BDCQ.SEA1GS,2019.09,201008,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
890,BDCQ.SEA1GS,2019.12,201863,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
891,BDCQ.SEA1GS,2020.03,202621,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
892,BDCQ.SEA1GS,2020.06,202975,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
893,BDCQ.SEA1GS,2020.09,200500,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
894,BDCQ.SEA1GS,2020.12,196977,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
895,BDCQ.SEA1GS,2021.03,199530,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
896,BDCQ.SEA1GS,2021.06,200540,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
897,BDCQ.SEA1GS,2021.09,202788,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
898,BDCQ.SEA1GS,2021.12,204815,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
899,BDCQ.SEA1GS,2022.03,205463,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
900,BDCQ.SEA1GS,2022.06,206206,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Seasonally adjusted,,
901,BDCQ.SEA1GT,2011.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
902,BDCQ.SEA1GT,2011.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
903,BDCQ.SEA1GT,2011.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
904,BDCQ.SEA1GT,2012.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
905,BDCQ.SEA1GT,2012.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
906,BDCQ.SEA1GT,2012.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
907,BDCQ.SEA1GT,2012.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
908,BDCQ.SEA1GT,2013.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
909,BDCQ.SEA1GT,2013.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
910,BDCQ.SEA1GT,2013.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
911,BDCQ.SEA1GT,2013.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
912,BDCQ.SEA1GT,2014.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
913,BDCQ.SEA1GT,2014.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
914,BDCQ.SEA1GT,2014.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
915,BDCQ.SEA1GT,2014.12,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
916,BDCQ.SEA1GT,2015.03,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
917,BDCQ.SEA1GT,2015.06,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
918,BDCQ.SEA1GT,2015.09,,,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Retail Trade,Trend,,
